income,debt_ratio,missed_payments,credit_history_months,label
123010.04,0.4597,1,108,1
72410.77,0.3944,0,132,1
83009.73,0.4576,3,113,0
101333.42,0.4122,0,37,1
35370.94,0.4751,0,150,0
84093.78,0.3446,0,90,1
52441.0,0.4065,0,145,1
19298.01,0.5199,2,144,0
22978.72,0.7474,1,140,0
37867.45,0.4655,0,85,0
76042.71,0.25,2,177,0
63020.15,0.3246,0,103,1
65053.48,0.4105,0,206,1
144051.27,0.296,1,202,1
33823.45,0.1271,0,148,1
59139.54,0.2866,0,110,1
68665.08,0.2976,1,70,1
42988.03,0.1714,1,101,0
60642.24,0.2306,1,24,0
29144.54,0.0415,1,112,1
112922.59,0.2662,0,151,1
44058.49,0.3583,0,90,0
149362.28,0.2514,1,138,1
59005.54,0.287,0,213,1
95094.28,0.7905,0,99,1
58455.07,0.4374,1,178,1
59051.5,0.3651,1,51,0
46036.36,0.3911,0,83,0
63171.33,0.3122,0,63,1
69085.45,0.293,1,153,1
42069.73,0.2587,1,51,0
56598.06,0.1808,0,89,0
45499.45,0.5529,0,146,0
168526.59,0.1861,0,78,1
57504.65,0.4522,0,30,1
120012.89,0.0525,1,108,1
54828.75,0.257,1,69,0
67284.11,0.4117,1,91,0
33037.09,0.4763,1,130,0
48962.86,0.1308,0,146,1
65824.05,0.2837,0,32,0
122235.13,0.5144,1,82,1
66164.03,0.1417,1,76,1
111599.76,0.1706,1,141,0
79883.78,0.2118,2,135,0
124533.57,0.44,1,129,1
58304.29,0.3818,0,134,1
175536.14,0.4084,2,96,0
48125.7,0.1517,0,66,1
42407.99,0.0967,2,152,0
34734.07,0.6739,0,29,0
170921.75,0.2154,2,45,1
86573.7,0.0886,0,89,1
51515.89,0.245,2,311,1
105036.19,0.4772,1,61,0
81589.96,0.5298,2,355,0
145038.91,0.5903,1,109,0
29836.13,0.172,0,238,1
53134.83,0.4892,2,65,0
48623.65,0.0993,1,36,0
24633.01,0.0939,0,20,0
96485.43,0.4067,0,105,1
53014.54,0.358,0,43,0
83519.39,0.599,1,54,0
173147.2,0.1476,0,143,1
51074.49,0.6649,0,13,0
49537.3,0.499,0,235,1
63158.26,0.4916,1,22,0
93364.02,0.1362,0,120,1
46396.49,0.4905,1,278,1
45074.29,0.6168,0,108,0
96349.28,0.2614,0,25,1
70996.63,0.7005,0,296,1
23857.94,0.1431,1,183,0
34495.14,0.1508,4,150,0
117660.21,0.1742,0,135,1
71744.59,0.0954,0,279,1
42489.48,0.6233,1,39,0
55454.36,0.1099,1,95,1
60231.85,0.2114,0,73,1
83373.02,0.1467,2,173,0
32493.05,0.5901,1,271,0
41010.07,0.4547,0,108,0
67699.23,0.2013,0,143,1
57243.79,0.2054,0,103,1
77446.03,0.5881,0,167,1
34431.31,0.3194,1,57,0
70312.71,0.2303,0,163,1
97852.12,0.6591,0,177,1
74538.3,0.0698,1,120,1
63742.08,0.1268,1,70,1
57345.66,0.1632,0,142,1
41122.76,0.185,0,75,0
57965.35,0.212,1,245,1
105542.36,0.2797,2,152,0
56751.49,0.5736,1,59,0
40118.31,0.3619,1,44,0
47977.57,0.1055,1,73,0
65537.82,0.321,0,102,1
50610.72,0.1535,1,15,1
74487.49,0.1893,0,226,1
75756.51,0.6172,1,153,1
89325.51,0.4221,2,147,1
113618.52,0.6503,1,221,1
93726.52,0.2945,0,93,1
39324.08,0.0766,1,95,0
39871.2,0.1368,0,140,1
57867.02,0.623,1,227,0
48872.55,0.5149,0,93,0
35873.46,0.4522,0,96,0
49081.56,0.5653,0,57,0
48361.98,0.4307,1,86,0
44252.56,0.3243,1,91,0
51942.61,0.3352,2,129,0
101752.93,0.1019,1,238,1
65490.29,0.4749,3,81,0
182100.51,0.216,1,163,1
64649.05,0.029,1,86,1
52547.37,0.2888,0,239,1
59985.6,0.3764,3,81,0
67199.52,0.3575,1,73,0
72828.62,0.7268,0,87,0
152439.05,0.4704,0,200,1
40929.48,0.5547,0,109,0
88130.22,0.678,0,249,1
65741.64,0.2361,1,21,0
29525.39,0.5877,0,71,0
84695.22,0.2039,0,36,1
105919.07,0.1883,0,130,1
40711.69,0.4032,0,95,1
59633.92,0.3336,2,115,0
27545.39,0.654,0,47,0
33980.33,0.2363,2,317,0
95952.96,0.2212,0,48,1
48538.5,0.2696,0,248,1
36353.24,0.0731,0,95,1
66387.04,0.0798,0,123,1
47330.7,0.3343,0,145,1
48442.38,0.7011,1,150,0
83507.92,0.124,0,44,1
35497.59,0.3693,1,60,0
39838.36,0.6516,1,129,0
64172.88,0.1902,2,119,0
92617.59,0.2167,0,51,1
104524.02,0.5172,1,148,0
44387.9,0.3919,0,128,0
91292.11,0.1902,0,70,1
42071.93,0.3275,0,86,0
136188.36,0.4488,0,156,1
35947.08,0.603,0,203,0
108859.73,0.2486,0,50,1
44559.53,0.17,1,111,0
148147.09,0.4397,2,76,0
78127.26,0.6869,1,115,0
37903.27,0.4775,0,76,0
47334.4,0.4373,1,420,1
85095.68,0.0781,1,133,1
96152.43,0.2269,0,137,1
57998.82,0.1939,0,137,1
61089.56,0.3608,3,76,0
84225.99,0.615,1,115,1
63532.65,0.4608,1,91,0
33453.87,0.565,1,98,0
41529.6,0.584,1,62,0
66556.33,0.6775,1,322,0
103462.77,0.1537,1,43,0
123895.29,0.2529,0,50,1
85032.45,0.3692,1,93,0
68137.35,0.2855,0,95,1
83865.22,0.4175,2,95,0
44354.17,0.3902,0,160,1
55884.71,0.3499,3,101,0
41321.62,0.21,2,91,0
34134.57,0.1058,1,117,0
69570.58,0.2064,0,65,1
65087.06,0.1782,3,82,0
81588.5,0.2404,2,135,0
76553.9,0.2759,2,33,0
66782.07,0.3243,2,143,0
76916.64,0.1645,0,90,1
58735.09,0.2992,0,168,1
72099.41,0.3867,0,207,1
43184.42,0.2821,0,146,1
70711.79,0.3379,1,91,0
80885.35,0.5232,1,221,0
44295.72,0.5559,0,93,0
61287.09,0.3798,1,39,0
45223.8,0.431,0,151,1
47243.58,0.2044,2,97,0
36090.39,0.4251,2,200,0
105831.0,0.2277,0,135,1
96718.34,0.3835,0,92,0
76255.53,0.8361,0,139,0
145435.53,0.5272,0,116,1
54986.31,0.6612,0,85,0
234284.88,0.7003,0,346,1
54047.13,0.3808,2,43,0
67160.26,0.5145,1,40,0
50061.12,0.1935,1,130,1
70795.2,0.4453,0,98,1
87205.85,0.3063,0,110,1
56882.19,0.1014,0,115,1
133188.93,0.5494,0,139,1
66677.12,0.6861,0,109,1
67624.01,0.2808,1,17,0
39773.3,0.247,0,157,1
72281.58,0.4769,0,7,0
56369.74,0.6503,3,88,0
45537.53,0.1015,0,92,1
42217.35,0.2321,0,55,0
199245.6,0.4922,1,334,1
53179.87,0.1871,0,64,1
31081.14,0.3095,0,285,1
43730.47,0.1278,1,181,1
58500.73,0.4892,0,67,0
76573.03,0.296,0,151,1
76853.66,0.3565,1,74,1
81184.25,0.2716,1,167,1
44793.26,0.2369,0,196,1
69786.66,0.5388,0,171,1
40367.22,0.4645,1,172,0
45304.46,0.1271,1,66,0
39617.69,0.5583,0,57,0
35074.34,0.0684,2,213,1
96654.14,0.483,1,150,0
81623.73,0.2535,0,29,0
92920.49,0.1383,1,41,0
60942.79,0.2498,2,96,0
84928.37,0.268,0,18,1
27103.54,0.3117,0,80,0
88290.64,0.4331,0,233,1
64841.68,0.2163,1,58,0
79395.69,0.3071,1,166,1
71040.86,0.3922,0,72,0
38400.48,0.1261,0,44,0
30512.21,0.627,1,154,0
43459.1,0.4766,0,179,1
77204.48,0.4499,0,60,0
81678.1,0.0778,0,165,1
32351.83,0.0695,0,42,0
38503.53,0.7171,0,75,0
43240.98,0.1695,1,157,0
50981.23,0.3884,0,70,0
32437.72,0.2664,2,13,0
31573.6,0.5971,0,119,0
41364.33,0.6114,2,39,0
62243.8,0.397,1,75,0
35197.58,0.6173,0,106,0
56833.91,0.5906,1,70,0
96408.41,0.1081,1,175,1
33329.53,0.386,0,51,0
54562.35,0.2214,0,123,0
94953.31,0.1492,2,168,1
49601.64,0.474,0,117,0
46251.48,0.3546,1,119,0
101070.45,0.5039,0,55,1
52167.19,0.0778,0,98,1
98422.31,0.3469,3,382,1
72622.82,0.6741,1,233,0
51314.05,0.3149,0,47,0
74299.59,0.3679,2,110,0
69161.68,0.0955,2,130,0
94787.92,0.3741,0,55,1
46781.57,0.0924,0,84,1
60994.73,0.5626,0,112,1
58239.43,0.3292,0,119,1
82196.39,0.2025,0,146,1
37747.31,0.7405,0,91,0
94621.47,0.5115,2,9,0
73854.18,0.4534,0,53,0
33103.15,0.3864,1,69,0
103127.18,0.1863,3,121,0
163626.54,0.6946,1,28,0
93978.87,0.1961,0,73,1
113793.78,0.2222,0,133,1
62219.09,0.3414,0,214,1
28348.31,0.3108,0,44,0
26111.88,0.3063,1,144,0
67156.9,0.5423,0,182,1
45871.97,0.2487,1,164,1
39673.58,0.0689,0,188,1
58207.18,0.604,0,84,0
78985.01,0.4251,1,36,0
31140.33,0.4488,0,55,0
48923.11,0.7634,2,164,0
118118.28,0.2574,0,40,1
36905.66,0.3972,0,11,0
88556.19,0.1359,1,73,1
48140.12,0.6151,0,124,1
76542.94,0.3726,1,61,0
98105.37,0.1662,0,149,1
83581.44,0.3232,0,94,1
90140.23,0.4902,0,76,0
35659.93,0.4132,0,283,1
98829.05,0.2285,1,36,0
40793.91,0.5878,0,131,0
67291.81,0.4267,0,48,1
67252.59,0.2999,1,420,1
74481.43,0.3751,0,160,1
69677.34,0.6009,2,49,0
40957.31,0.3687,1,147,0
32616.05,0.4955,1,106,0
88659.36,0.2099,0,95,1
65096.47,0.1383,0,131,1
100430.33,0.5799,2,92,0
58680.94,0.6178,0,84,0
31814.46,0.4863,0,39,0
92480.99,0.081,0,33,1
50682.36,0.1984,0,140,1
69835.77,0.6059,3,77,0
44740.9,0.212,0,79,1
125484.28,0.4743,2,29,0
40358.04,0.6461,0,69,0
51439.24,0.0489,0,54,1
62840.3,0.2213,1,105,0
36626.16,0.2379,0,195,1
69475.8,0.2947,0,80,0
123668.48,0.2189,0,221,1
48016.12,0.2904,1,109,0
71525.85,0.5335,0,226,1
17374.42,0.5465,1,216,0
58834.39,0.4776,0,49,0
52006.86,0.3845,0,165,1
41426.5,0.4866,0,106,0
97406.94,0.7607,0,60,0
51698.83,0.6191,2,147,0
55278.27,0.6177,0,286,1
50527.0,0.7702,0,52,0
25271.51,0.6192,1,19,0
35975.96,0.5119,1,47,0
92271.64,0.1816,0,104,1
23167.88,0.1375,0,239,1
42410.79,0.2914,1,19,0
50017.39,0.5281,0,60,0
131219.9,0.505,0,231,1
84615.41,0.2844,0,64,1
46596.15,0.1673,1,141,0
107692.06,0.2007,1,73,1
42906.04,0.5637,1,29,0
94286.65,0.2252,1,105,0
32484.07,0.3749,0,39,0
97048.49,0.196,0,125,1
49873.24,0.3352,0,203,1
37690.87,0.227,0,369,1
54300.32,0.5046,0,112,0
67833.05,0.3939,1,49,0
47923.59,0.2005,0,198,1
76824.52,0.5286,1,138,0
46057.82,0.0982,1,114,0
79155.34,0.5747,0,139,0
73057.34,0.3956,0,327,1
58254.97,0.3855,0,173,1
49088.4,0.4296,0,72,0
64099.6,0.1978,0,89,1
76696.72,0.3052,0,45,0
151419.53,0.2257,0,84,1
91376.1,0.1443,3,159,0
92892.25,0.1166,0,85,1
240344.96,0.1601,0,52,1
75522.15,0.2818,0,122,1
74465.38,0.42,1,100,0
82191.47,0.3262,2,141,0
38023.71,0.5711,3,38,0
49032.78,0.4841,0,96,1
47677.93,0.4967,2,70,0
80131.66,0.1638,0,119,1
55360.49,0.6221,1,91,0
63716.61,0.4674,1,389,1
97670.47,0.144,1,64,0
88293.15,0.2854,0,301,1
55671.61,0.5545,1,117,0
44289.47,0.0891,0,198,1
99795.03,0.4604,1,33,0
84816.98,0.3655,0,101,1
29061.93,0.4628,0,91,0
52004.25,0.4416,1,314,1
64503.96,0.0986,0,242,1
85005.68,0.6188,0,37,0
90178.44,0.3955,1,182,1
68033.65,0.4887,1,201,0
77914.04,0.1102,1,46,1
61627.38,0.2817,1,226,1
44212.67,0.1571,2,39,0
53232.85,0.6654,0,73,0
60388.02,0.5796,1,118,0
58947.02,0.2082,1,333,1
25629.32,0.4554,0,188,1
50067.76,0.1109,1,46,1
61407.82,0.2169,0,185,1
52753.4,0.5442,0,282,1
53579.9,0.0681,1,229,1
74577.65,0.3155,1,12,1
36844.78,0.3366,0,99,0
28778.42,0.592,0,306,0
51191.23,0.2123,2,302,0
84444.64,0.7757,1,128,0
127950.52,0.3367,1,120,0
85131.95,0.1449,0,122,1
30923.8,0.0238,2,291,1
53929.6,0.4704,0,87,0
67203.83,0.3161,0,31,1
64855.44,0.0902,0,71,1
76319.75,0.4388,1,195,1
39629.46,0.2543,0,70,1
61649.75,0.4549,1,308,1
72340.92,0.1861,0,13,1
86816.5,0.3431,2,169,0
41665.42,0.361,0,52,0
51260.69,0.3539,1,125,0
17734.76,0.4147,0,200,0
45267.39,0.3583,2,190,0
47288.07,0.3806,1,202,1
37842.46,0.2252,0,146,1
64506.77,0.1381,2,33,0
58385.6,0.1155,0,155,1
21662.84,0.5576,1,172,0
65971.53,0.173,1,90,0
39428.89,0.1518,3,209,0
74500.42,0.9254,1,355,0
33629.77,0.4104,1,253,0
60688.1,0.6674,0,54,0
52710.85,0.3421,2,82,0
68623.88,0.0741,2,185,1
63329.96,0.0387,1,28,0
53379.18,0.5782,1,99,0
29991.75,0.1335,1,195,0
30799.58,0.2524,0,83,1
46039.31,0.2877,0,39,0
59651.47,0.5216,0,49,0
45537.36,0.3609,0,103,1
79327.92,0.1937,1,127,1
52804.44,0.1931,0,104,1
38783.27,0.0774,0,165,1
52831.17,0.6769,0,57,0
66279.57,0.3296,0,27,0
69299.86,0.0485,0,132,1
139423.4,0.4502,1,122,1
44311.11,0.2869,0,97,1
57926.75,0.7495,0,171,0
72530.02,0.507,0,92,1
59246.36,0.2012,0,96,1
47797.18,0.4262,1,183,1
29817.01,0.2026,0,102,0
47577.94,0.5029,0,107,0
36932.01,0.4204,0,244,1
27529.87,0.1677,0,43,0
41854.08,0.6097,1,185,0
37376.92,0.3019,0,123,1
77862.83,0.154,2,121,0
78471.54,0.2633,0,58,1
39865.01,0.0596,0,53,1
53257.67,0.3718,1,22,0
25946.47,0.1908,1,111,0
47932.4,0.2982,2,163,0
71649.53,0.187,1,63,0
86787.86,0.4378,0,191,1
43439.69,0.1541,0,94,1
96118.27,0.3112,0,73,1
30270.79,0.7682,0,72,0
34151.69,0.4109,0,55,0
82400.59,0.2223,1,116,1
127007.9,0.1592,0,89,1
74760.46,0.2693,0,149,1
58796.99,0.5619,1,129,0
22296.11,0.5309,0,32,0
24098.35,0.7953,0,98,0
63464.39,0.2086,0,45,1
50963.85,0.1584,0,91,1
36401.82,0.4242,1,252,0
61666.1,0.1309,1,147,1
63057.93,0.5527,1,143,0
91581.74,0.6219,1,63,0
63670.14,0.2736,0,172,1
104065.67,0.2934,1,37,1
60089.92,0.3461,1,156,0
56845.89,0.3688,2,109,0
96658.6,0.4631,1,78,0
38549.62,0.1764,1,119,0
212458.37,0.5398,1,83,0
70888.67,0.6083,0,157,0
71066.63,0.2786,0,175,1
75833.33,0.3878,1,155,0
139345.45,0.4237,1,230,1
85530.5,0.6758,3,104,0
29077.64,0.4079,1,134,0
112596.02,0.0995,0,209,1
51359.06,0.7943,0,93,0
62832.0,0.2478,1,67,0
33669.1,0.1803,1,110,0
75871.08,0.3736,0,182,1
44662.15,0.3739,0,135,0
62634.8,0.1569,0,61,1
52688.66,0.1766,0,55,0
142380.13,0.5253,1,129,1
146095.7,0.5379,0,86,0
61140.57,0.1142,2,148,0
61622.97,0.0991,0,116,1
50612.34,0.4635,0,79,0
98489.26,0.2105,1,38,1
51636.6,0.1511,0,82,1
49533.19,0.4273,0,58,0
93001.12,0.2626,1,226,1
46993.54,0.2231,0,61,1
58865.49,0.2919,1,281,1
29390.01,0.3431,1,254,0
82197.95,0.2466,2,295,1
143399.56,0.3409,0,319,1
82830.48,0.5284,1,120,0
115590.57,0.7335,0,168,1
40915.08,0.432,0,161,1
66592.41,0.4312,0,144,1
39166.54,0.3786,1,187,0
54041.39,0.5096,1,128,0
84752.89,0.4263,1,196,0
62681.35,0.1577,0,96,1
31707.6,0.611,0,43,0
33131.4,0.1836,1,66,0
32159.92,0.2706,1,133,0
74693.9,0.5489,1,224,1
151562.38,0.6179,1,245,1
110537.07,0.3551,1,70,1
25509.51,0.3386,1,22,0
113491.61,0.3511,0,65,1
91252.0,0.2092,0,105,1
29870.15,0.1766,0,149,1
52237.68,0.3979,1,47,0
98025.71,0.1198,1,56,1
76702.92,0.2087,0,149,1
33219.99,0.2275,0,104,1
78813.06,0.2224,0,77,1
22882.43,0.5626,0,114,0
54161.74,0.41,1,108,0
99915.54,0.1503,0,98,1
60371.8,0.2856,0,269,1
47833.34,0.2598,1,45,0
89340.11,0.0718,0,180,1
92840.51,0.4324,3,103,0
107960.19,0.5074,0,254,1
88738.94,0.4911,0,102,0
97403.62,0.6028,1,262,1
83267.1,0.3274,1,85,1
67473.34,0.1233,1,159,1
62335.04,0.3116,0,94,1
53811.0,0.2539,0,114,1
34697.89,0.2441,0,31,0
38952.95,0.176,0,77,0
52738.1,0.2831,1,158,1
66746.26,0.4404,0,281,1
114504.07,0.5489,0,68,1
58758.51,0.2701,0,108,1
94048.35,0.1615,2,241,0
97313.41,0.6753,2,93,0
53951.94,0.1296,0,236,1
78245.81,0.3107,0,212,1
53659.42,0.2903,1,197,0
108549.45,0.1436,1,59,1
79708.34,0.7401,0,202,1
35041.29,0.1324,1,36,0
64388.23,0.3552,0,174,1
125699.63,0.2454,2,32,0
55184.98,0.3241,1,120,0
73238.15,0.4775,0,81,1
76545.87,0.5224,1,283,1
37553.42,0.2977,0,121,0
75343.93,0.0709,0,190,1
31977.06,0.5983,2,149,0
45182.68,0.635,1,105,0
97156.21,0.3391,2,237,1
70300.93,0.4069,0,70,1
52207.69,0.3209,0,71,1
73196.83,0.3714,0,185,1
58276.75,0.3332,0,113,1
60214.01,0.6898,0,103,0
80464.26,0.3613,0,165,1
43160.65,0.4792,0,201,1
60970.86,0.5172,2,330,0
52024.98,0.2137,1,57,1
29333.29,0.0825,0,133,1
39568.75,0.2053,0,171,0
121260.08,0.1479,0,122,1
71191.27,0.6713,0,117,1
33004.04,0.2515,1,26,0
29936.7,0.4551,1,257,0
56927.07,0.2923,0,31,1
120877.62,0.3091,1,101,1
55047.89,0.6177,0,84,0
107812.6,0.7558,1,115,0
70148.44,0.1363,0,143,1
74017.93,0.4443,1,56,0
32824.35,0.0799,0,69,0
91298.11,0.3341,0,154,1
51497.09,0.4181,0,130,1
88290.84,0.1421,1,173,1
41507.25,0.3412,0,231,1
64839.63,0.155,0,275,1
70150.72,0.1687,1,57,1
55864.53,0.6363,0,179,1
71829.13,0.6546,2,138,0
53110.04,0.7098,1,192,0
44708.69,0.4217,0,153,1
123311.32,0.3614,1,56,0
95992.83,0.2483,1,92,0
42514.94,0.1119,0,228,1
77327.11,0.7162,0,69,0
42864.3,0.2002,1,293,1
35132.85,0.4727,0,42,0
95340.91,0.4004,2,70,0
27810.12,0.5495,0,104,0
90860.91,0.4719,1,85,0
53437.87,0.2181,0,104,1
54437.25,0.1925,2,175,1
71997.6,0.0828,1,91,1
77772.21,0.1099,0,212,1
41280.5,0.1409,0,36,1
82700.14,0.1872,0,45,1
63007.98,0.5217,0,51,0
34022.43,0.3095,0,74,1
55467.72,0.5698,1,87,0
111477.22,0.3744,0,45,0
127321.12,0.2446,0,88,1
82686.1,0.3262,1,84,0
35043.5,0.2503,0,68,0
74665.48,0.4471,1,130,1
87806.2,0.2164,0,125,1
82997.73,0.2154,0,36,0
85240.29,0.294,0,55,1
70507.08,0.0925,2,152,0
57954.55,0.6304,0,87,0
45534.91,0.3884,0,53,1
25487.13,0.5964,0,112,0
69761.59,0.4197,1,77,0
65102.86,0.3742,1,117,0
76949.85,0.4212,0,83,0
32797.43,0.1486,0,270,1
80038.06,0.3407,1,173,1
150926.05,0.1585,3,90,0
62025.6,0.6077,0,39,0
58235.51,0.2442,0,101,0
68806.33,0.1962,0,59,1
149425.27,0.2648,0,49,1
37773.33,0.1162,1,100,0
65607.36,0.1371,0,167,1
41779.21,0.5712,1,53,0
46809.8,0.2705,1,184,1
58552.81,0.1555,0,186,1
109786.79,0.3378,0,175,1
134651.57,0.6266,0,194,1
73252.23,0.169,0,84,1
50540.61,0.6091,0,77,0
183823.71,0.1916,0,216,1
49394.8,0.2184,0,152,1
46304.24,0.399,0,42,0
26937.53,0.654,0,29,0
112222.77,0.1636,1,79,1
92569.09,0.2743,0,94,0
177728.52,0.3066,0,110,1
32039.17,0.274,1,202,1
115401.99,0.7978,1,65,0
61793.96,0.3675,0,88,1
86055.27,0.1126,0,105,1
28523.98,0.412,1,107,0
115917.83,0.5656,1,80,0
85300.24,0.374,0,197,1
58834.9,0.3952,0,134,1
80041.51,0.2879,0,45,1
42426.44,0.5156,0,66,0
46131.53,0.29,1,36,0
48603.46,0.1734,2,135,0
26010.94,0.4019,1,147,0
88237.85,0.0495,0,170,1
102356.5,0.5576,0,31,0
43669.06,0.295,0,53,0
70030.87,0.2784,1,106,0
53130.52,0.5323,1,145,0
69405.63,0.3934,0,12,0
45142.99,0.1513,0,105,1
40233.64,0.3468,2,183,0
96127.79,0.2628,1,108,1
58177.75,0.2347,0,114,1
148739.1,0.1745,1,61,1
61134.98,0.5247,0,105,0
39468.77,0.7067,1,126,0
103997.63,0.5659,0,138,1
79527.65,0.5672,0,318,1
83041.25,0.1185,0,76,1
102310.78,0.0602,0,174,1
44633.58,0.2484,2,175,0
56541.83,0.372,0,152,1
55428.41,0.6813,0,88,0
33495.42,0.1537,2,138,0
53177.17,0.2901,0,64,0
109247.45,0.4931,2,92,0
66622.8,0.1679,0,218,1
32671.96,0.23,0,221,1
29728.82,0.2623,1,173,0
126645.77,0.2462,1,77,0
57489.43,0.593,1,137,0
44741.89,0.2235,0,112,1
52928.84,0.5039,1,158,0
30798.2,0.4221,1,18,0
113594.78,0.1642,1,155,1
50167.68,0.1814,0,186,1
110783.23,0.1508,0,146,1
61282.11,0.0734,1,130,1
113924.29,0.3803,0,175,1
67205.64,0.3432,0,134,1
87899.97,0.6433,0,79,0
82751.04,0.1063,0,301,1
79259.37,0.2689,1,58,0
70022.4,0.3347,0,62,1
53917.87,0.3864,1,134,0
141767.78,0.5254,0,213,1
39810.2,0.498,0,213,1
59990.32,0.5297,0,111,1
60276.56,0.1795,0,137,1
71761.14,0.669,2,46,0
49352.18,0.704,1,71,0
68984.41,0.2912,1,126,0
55493.48,0.3299,1,127,0
29381.53,0.6373,0,124,0
60132.07,0.4301,0,176,1
36488.25,0.4002,0,117,0
27433.67,0.2587,0,198,0
63677.91,0.8876,0,23,0
74574.02,0.3705,0,46,1
75888.02,0.5455,0,138,1
77282.81,0.2206,2,50,0
25092.77,0.5512,1,186,0
32452.81,0.646,1,52,0
145522.3,0.6438,0,133,1
37374.95,0.5103,1,72,0
78816.56,0.3439,1,194,1
43953.08,0.7522,0,125,0
62059.74,0.4022,1,236,1
45027.81,0.1276,0,148,0
77087.28,0.6325,0,38,1
63675.07,0.2856,2,129,0
48936.05,0.3639,2,92,0
37325.15,0.0437,1,89,0
67541.56,0.4163,0,93,1
34692.42,0.3066,0,243,1
72574.32,0.3419,0,228,1
195226.99,0.1739,0,21,1
109927.52,0.4645,0,38,1
82723.3,0.1551,1,147,1
57611.46,0.3479,0,87,0
25023.27,0.3215,1,176,0
33023.38,0.4641,0,32,0
106644.57,0.2937,0,62,1
41965.78,0.3248,0,122,0
43710.19,0.37,1,10,0
55573.25,0.4328,0,121,0
37126.24,0.4913,0,126,0
34473.77,0.3968,0,107,1
58529.53,0.6285,0,56,0
40087.18,0.3098,0,152,1
42896.33,0.2074,0,56,1
42127.84,0.7163,2,84,0
75740.03,0.4773,2,138,0
53935.46,0.4235,1,84,0
55251.05,0.3891,0,104,1
78325.28,0.2574,3,134,0
56166.86,0.1096,1,158,1
52827.43,0.6506,0,56,0
73991.29,0.6935,1,83,0
80877.35,0.1603,1,67,0
56039.77,0.6073,2,73,0
62085.86,0.4862,0,135,1
42116.48,0.1716,2,47,0
40647.5,0.3098,0,98,1
84636.12,0.271,0,110,1
73146.82,0.3291,0,87,0
73488.51,0.2773,0,114,1
67940.29,0.2052,0,40,0
61132.04,0.3083,0,83,0
81910.74,0.4268,0,145,1
91198.98,0.252,0,157,1
90224.17,0.7077,1,36,0
57219.49,0.3944,1,150,1
111764.22,0.63,0,96,1
66357.18,0.1599,1,198,1
79584.07,0.1856,1,29,1
67978.01,0.2942,2,70,0
66913.3,0.6035,2,111,0
42998.12,0.3887,0,194,0
82092.99,0.6116,1,62,0
215428.1,0.0606,0,127,1
50581.55,0.3706,0,148,1
61817.86,0.0188,0,77,1
48981.97,0.083,0,89,1
48068.92,0.1071,0,170,1
119970.63,0.518,0,114,1
44230.2,0.5388,0,59,0
48371.39,0.3618,1,73,0
29308.36,0.3054,0,13,0
42577.22,0.2012,0,78,1
27756.35,0.4074,1,150,0
79563.61,0.4379,1,170,1
211052.83,0.6438,0,289,1
50766.63,0.6934,0,64,0
28281.38,0.2243,0,102,0
89769.44,0.2425,0,59,1
43169.25,0.3486,0,47,0
107441.96,0.2661,2,67,0
52737.76,0.2578,0,214,1
45056.97,0.2767,0,268,1
55266.33,0.5481,0,25,0
84204.15,0.579,0,115,0
54049.78,0.575,0,54,0
47880.99,0.6053,1,44,0
54749.62,0.3412,1,28,0
33781.38,0.1082,0,60,0
71586.67,0.1817,0,70,1
26795.07,0.0701,0,200,0
49027.93,0.3852,1,72,0
84265.12,0.3779,0,248,1
68622.22,0.1376,0,18,1
78092.11,0.0862,0,216,1
58146.99,0.3573,0,107,1
101355.13,0.3163,0,311,1
90772.77,0.2787,2,150,0
73186.29,0.5715,0,9,0
90889.12,0.2198,0,64,1
83925.99,0.2057,1,82,0
49130.8,0.3027,1,130,0
32703.77,0.0312,0,241,1
72342.2,0.0736,1,105,0
76553.12,0.7977,2,58,0
97803.18,0.0457,2,165,1
39287.25,0.4363,0,93,0
39819.26,0.0264,0,99,0
73640.85,0.0489,0,52,1
57987.04,0.2576,0,40,1
25627.14,0.0467,0,117,1
70883.9,0.1922,0,158,1
26014.51,0.5109,1,110,0
39129.6,0.2511,2,131,0
110002.31,0.3532,0,202,1
136106.86,0.1675,0,138,1
34646.59,0.5792,1,150,0
51625.64,0.4352,0,323,1
61033.62,0.133,0,89,1
133459.34,0.29,0,116,1
47964.14,0.423,0,109,0
48310.4,0.1303,0,9,1
120201.71,0.1204,1,111,1
50581.69,0.1429,0,139,1
82866.88,0.7581,1,288,1
30800.48,0.2113,2,144,0
55433.83,0.176,1,82,0
28372.66,0.1353,0,111,0
37236.87,0.1742,1,60,0
87346.71,0.2459,0,134,1
58544.51,0.1038,1,66,1
51865.15,0.7269,0,227,0
42747.36,0.1324,0,134,1
54214.56,0.2866,0,86,1
68562.49,0.093,0,88,1
93182.23,0.1443,2,29,0
18373.85,0.1694,0,119,1
41179.98,0.8644,0,53,0
64317.9,0.2633,0,79,1
57268.82,0.1323,1,74,0
71791.35,0.4493,0,255,1
67534.45,0.5436,0,151,1
52198.52,0.4128,0,96,1
47236.21,0.1471,2,215,0
53611.79,0.0739,0,118,1
100401.66,0.473,0,107,1
43070.62,0.4693,0,18,0
58205.61,0.0735,0,27,1
65023.5,0.0623,1,69,0
120832.18,0.3773,2,149,1
52305.73,0.1856,1,263,1
92176.73,0.371,0,317,1
104233.7,0.393,1,212,1
58180.79,0.5086,0,122,1
54457.53,0.2766,0,149,1
